Order_ID,Customer_ID,Order_Date,Required_Delivery_Date,Actual_Delivery_Date,Delay_Days,Shipping_Cost,Contract_Grace_Period_Days,Warehouse_Location,Distance_to_Warehouse_km,Is_Complained,Complaint_Reason
ORD-101287,B2B-99646,2026-04-25 14:56:27,2026-05-07 14:56:27,2026-05-09 14:56:27,2,48.86,7,Perth,86.76,1.0,Late Delivery
ORD-101288,B2B-11435,2026-05-14 08:33:31,2026-05-23 08:33:31,2026-05-24 08:33:31,1,74.62,7,Melbourne,298.71,0.0,
ORD-101289,B2B-72765,2025-10-27 22:16:50,2025-11-08 22:16:50,2025-11-12 22:16:50,4,119.57,3,Melbourne,873.91,0.0,
ORD-101290,B2B-72239,2026-05-13 23:26:27,2026-05-20 23:26:27,2026-05-21 23:26:27,1,50.36,7,Perth,82.52,0.0,
ORD-101291,B2B-57435,2026-01-12 10:05:20,2026-01-23 10:05:20,2026-01-20 10:05:20,-3,52.04,3,Perth,293.3,0.0,
ORD-101292,B2B-72474,2025-11-16 23:19:41,2025-11-25 23:19:41,2025-11-27 23:19:41,2,72.4,7,Melbourne,663.97,0.0,
ORD-101293,B2B-80168,2026-03-25 11:44:23,2026-04-08 11:44:23,2026-04-12 11:44:23,4,77.54,3,Brisbane,467.72,0.0,
ORD-101294,B2B-53868,2025-12-04 05:34:28,2025-12-11 05:34:28,2025-12-13 05:34:28,2,46.8,3,Melbourne,40.78,0.0,
ORD-101295,B2B-65614,2026-03-30 07:53:23,2026-04-06 07:53:23,2026-04-10 07:53:23,4,70.54,3,Melbourne,319.56,0.0,
ORD-101296,B2B-58522,2025-10-19 09:36:55,2025-10-28 09:36:55,2025-10-28 09:36:55,0,61.99,3,Melbourne,613.4,0.0,
ORD-101297,B2B-65084,2026-06-27 20:10:48,2026-07-04 20:10:48,2026-07-04 20:10:48,0,68.52,7,Brisbane,218.58,0.0,
ORD-101298,B2B-70992,2026-07-10 13:01:41,2026-07-20 13:01:41,2026-07-21 13:01:41,1,47.9,7,Melbourne,154.1,0.0,
ORD-101299,B2B-21199,2026-06-27 07:37:56,2026-07-05 07:37:56,2026-07-05 07:37:56,0,67.65,3,Adelaide,136.6,0.0,
ORD-101300,B2B-73790,2025-08-05 15:40:35,2025-08-19 15:40:35,2025-08-16 15:40:35,-3,64.25,3,Melbourne,354.4,0.0,
ORD-101301,B2B-11435,2025-09-17 04:08:24,2025-10-01 04:08:24,2025-10-01 04:08:24,0,77.27,7,Melbourne,298.71,0.0,
ORD-101302,B2B-41024,2026-01-28 23:14:37,2026-02-11 23:14:37,2026-02-11 23:14:37,0,65.11,3,Brisbane,433.53,0.0,
ORD-101303,B2B-90351,2026-03-22 08:43:16,2026-04-02 08:43:16,2026-03-30 08:43:16,-3,51.04,7,Perth,64.85,0.0,
ORD-101304,B2B-57541,2026-07-27 19:47:28,2026-08-10 19:47:28,2026-08-11 19:47:28,1,57.55,3,Brisbane,338.12,1.0,Late Delivery
ORD-101305,B2B-54070,2026-02-18 20:56:21,2026-02-25 20:56:21,2026-02-23 20:56:21,-2,68.93,3,Brisbane,415.03,0.0,
ORD-101306,B2B-52106,2026-02-25 15:16:21,2026-03-06 15:16:21,2026-03-08 15:16:21,2,95.23,3,Brisbane,665.15,0.0,
ORD-101307,B2B-52522,2026-06-09 03:05:51,2026-06-20 03:05:51,2026-06-21 03:05:51,1,69.12,3,Melbourne,313.94,0.0,
ORD-101308,B2B-83416,2025-08-09 17:05:39,2025-08-19 17:05:39,2025-08-18 17:05:39,-1,63.74,3,Adelaide,207.08,0.0,
ORD-101309,B2B-75594,2025-09-09 03:55:40,2025-09-16 03:55:40,2025-09-14 03:55:40,-2,65.12,3,Perth,237.46,0.0,
ORD-101310,B2B-5218,2026-01-16 08:57:17,2026-01-23 08:57:17,2026-01-23 08:57:17,0,64.31,3,Brisbane,370.92,0.0,
ORD-101311,B2B-69860,2026-02-14 15:17:46,2026-02-27 15:17:46,2026-02-26 15:17:46,-1,80.88,3,Melbourne,629.23,0.0,
ORD-101312,B2B-83901,2026-07-07 05:26:34,2026-07-16 05:26:34,2026-07-15 05:26:34,-1,70.46,3,Brisbane,378.74,0.0,
ORD-101313,B2B-88555,2026-06-12 15:26:59,2026-06-19 15:26:59,2026-06-25 15:26:59,6,94.41,3,Brisbane,560.64,1.0,Late Delivery
ORD-101314,B2B-99501,2025-09-11 08:34:31,2025-09-21 08:34:31,2025-09-18 08:34:31,-3,89.02,3,Melbourne,643.12,0.0,
ORD-101315,B2B-45936,2026-03-20 23:45:33,2026-04-03 23:45:33,2026-04-06 23:45:33,3,66.31,3,Perth,315.79,1.0,Late Delivery
ORD-101316,B2B-23088,2025-09-09 11:23:28,2025-09-21 11:23:28,2025-09-23 11:23:28,2,56.85,3,Brisbane,52.74,0.0,
ORD-101317,B2B-81420,2026-06-15 16:41:54,2026-06-23 16:41:54,2026-06-21 16:41:54,-2,59.92,3,Melbourne,147.06,0.0,
ORD-101318,B2B-89419,2026-02-20 17:47:07,2026-03-05 17:47:07,2026-03-11 17:47:07,6,86.24,7,Perth,495.82,1.0,Late Delivery
ORD-101319,B2B-6754,2026-07-24 14:19:53,2026-08-04 14:19:53,2026-08-08 14:19:53,4,71.77,3,Perth,533.44,1.0,Late Delivery
ORD-101320,B2B-51530,2026-03-23 00:42:10,2026-04-02 00:42:10,2026-04-02 00:42:10,0,73.81,3,Brisbane,257.73,0.0,
ORD-101321,B2B-20143,2026-06-04 17:04:25,2026-06-15 17:04:25,2026-06-14 17:04:25,-1,70.28,3,Brisbane,477.8,0.0,
ORD-101322,B2B-45405,2026-04-11 09:00:18,2026-04-18 09:00:18,2026-04-16 09:00:18,-2,93.95,7,Melbourne,705.59,0.0,
ORD-101323,B2B-96462,2026-03-16 15:55:20,2026-03-29 15:55:20,2026-04-02 15:55:20,4,70.2,3,Brisbane,172.15,1.0,Late Delivery
ORD-101324,B2B-68919,2026-04-08 18:26:48,2026-04-17 18:26:48,2026-04-20 18:26:48,3,60.91,7,Adelaide,182.23,0.0,
ORD-101325,B2B-48997,2025-08-26 09:15:17,2025-09-08 09:15:17,2025-09-06 09:15:17,-2,78.0,3,Brisbane,508.18,0.0,
ORD-101326,B2B-56992,2025-12-05 18:07:50,2025-12-17 18:07:50,2025-12-17 18:07:50,0,54.04,3,Brisbane,164.68,0.0,
ORD-101327,B2B-46372,2026-07-18 18:31:45,2026-07-25 18:31:45,2026-07-24 18:31:45,-1,92.56,3,Melbourne,848.56,0.0,
ORD-101328,B2B-70992,2026-07-05 20:35:48,2026-07-17 20:35:48,2026-07-17 20:35:48,0,64.27,7,Melbourne,154.1,0.0,
ORD-101329,B2B-42643,2025-08-19 00:21:17,2025-09-01 00:21:17,2025-09-03 00:21:17,2,74.94,3,Brisbane,334.58,0.0,
ORD-101330,B2B-54971,2026-07-16 08:46:22,2026-07-24 08:46:22,2026-07-24 08:46:22,0,50.24,7,Brisbane,147.06,0.0,
ORD-101331,B2B-30184,2026-02-20 20:53:34,2026-03-02 20:53:34,2026-03-02 20:53:34,0,76.38,7,Brisbane,318.79,0.0,
ORD-101332,B2B-6337,2025-08-24 17:20:46,2025-09-07 17:20:46,2025-09-07 17:20:46,0,73.89,7,Melbourne,362.09,0.0,
ORD-101333,B2B-24922,2026-01-16 09:33:21,2026-01-29 09:33:21,2026-01-30 09:33:21,1,74.7,7,Melbourne,637.48,0.0,
ORD-101334,B2B-57435,2026-01-06 16:11:11,2026-01-16 16:11:11,2026-01-20 16:11:11,4,80.76,3,Perth,293.3,0.0,
ORD-101335,B2B-34548,2026-07-27 00:16:06,2026-08-04 00:16:06,2026-08-04 00:16:06,0,100.15,7,Melbourne,666.29,0.0,
ORD-101336,B2B-75395,2025-10-03 05:40:56,2025-10-12 05:40:56,2025-10-12 05:40:56,0,63.56,7,Brisbane,95.08,0.0,
ORD-101337,B2B-90351,2025-08-11 21:15:35,2025-08-22 21:15:35,2025-08-24 21:15:35,2,50.28,7,Perth,64.85,0.0,
ORD-101338,B2B-42595,2025-08-03 22:58:59,2025-08-17 22:58:59,2025-08-21 22:58:59,4,58.91,3,Melbourne,363.92,1.0,Late Delivery
ORD-101339,B2B-97922,2026-07-26 11:26:19,2026-08-02 11:26:19,2026-08-02 11:26:19,0,82.35,7,Brisbane,843.37,0.0,
ORD-101340,B2B-84085,2025-11-11 15:50:20,2025-11-23 15:50:20,2025-11-21 15:50:20,-2,66.65,3,Melbourne,454.16,0.0,
ORD-101341,B2B-5208,2026-06-13 18:28:24,2026-06-22 18:28:24,2026-06-22 18:28:24,0,80.89,3,Brisbane,483.35,0.0,
ORD-101342,B2B-70880,2026-04-13 10:18:15,2026-04-26 10:18:15,2026-04-24 10:18:15,-2,93.63,3,Brisbane,644.27,0.0,
ORD-101343,B2B-24529,2026-04-01 12:13:31,2026-04-15 12:13:31,2026-04-15 12:13:31,0,74.53,3,Brisbane,628.53,0.0,
ORD-101344,B2B-56560,2025-10-20 06:02:47,2025-10-31 06:02:47,2025-10-30 06:02:47,-1,67.45,3,Brisbane,103.28,0.0,
ORD-101345,B2B-88555,2025-09-19 11:36:53,2025-10-03 11:36:53,2025-10-03 11:36:53,0,59.81,3,Brisbane,560.64,0.0,
ORD-101346,B2B-81420,2026-02-11 19:10:40,2026-02-25 19:10:40,2026-03-01 19:10:40,4,56.03,3,Melbourne,147.06,1.0,Late Delivery
ORD-101347,B2B-16020,2025-12-25 04:50:10,2026-01-01 04:50:10,2026-01-03 04:50:10,2,52.79,3,Adelaide,32.56,0.0,
ORD-101348,B2B-76315,2025-12-12 02:21:06,2025-12-21 02:21:06,2025-12-21 02:21:06,0,93.17,3,Melbourne,617.5,0.0,
ORD-101349,B2B-73618,2025-09-29 06:29:39,2025-10-10 06:29:39,2025-10-03 06:29:39,-7,77.76,3,Perth,263.71,0.0,
ORD-101350,B2B-47320,2026-05-09 04:01:15,2026-05-22 04:01:15,2026-05-22 04:01:15,0,103.95,3,Melbourne,752.74,1.0,Quality Issue
ORD-101351,B2B-80015,2026-01-23 11:43:44,2026-01-31 11:43:44,2026-01-31 11:43:44,0,56.04,3,Perth,168.28,0.0,
ORD-101352,B2B-39539,2025-10-08 06:54:41,2025-10-20 06:54:41,2025-10-26 06:54:41,6,78.7,3,Brisbane,614.75,1.0,Late Delivery
ORD-101353,B2B-13005,2026-06-14 19:58:43,2026-06-24 19:58:43,2026-06-27 19:58:43,3,74.66,3,Melbourne,364.43,1.0,Customer Service
ORD-101354,B2B-5218,2025-12-16 04:03:58,2025-12-29 04:03:58,2025-12-27 04:03:58,-2,60.06,3,Brisbane,370.92,0.0,
ORD-101355,B2B-55930,2026-01-27 05:51:22,2026-02-05 05:51:22,2026-02-07 05:51:22,2,60.83,3,Adelaide,264.74,0.0,
ORD-101356,B2B-70283,2025-11-22 17:45:26,2025-12-03 17:45:26,2025-12-01 17:45:26,-2,109.18,3,Melbourne,878.87,0.0,
ORD-101357,B2B-71281,2025-11-12 23:29:10,2025-11-26 23:29:10,2025-11-27 23:29:10,1,84.91,3,Adelaide,295.12,0.0,
ORD-101358,B2B-42641,2026-05-15 01:58:23,2026-05-28 01:58:23,2026-05-29 01:58:23,1,67.76,3,Melbourne,304.19,1.0,Customer Service
ORD-101359,B2B-88998,2025-08-10 06:04:36,2025-08-21 06:04:36,2025-08-27 06:04:36,6,89.03,3,Brisbane,653.07,1.0,Late Delivery
ORD-101360,B2B-56126,2025-09-05 02:27:27,2025-09-15 02:27:27,2025-09-17 02:27:27,2,61.97,3,Adelaide,432.51,0.0,
ORD-101361,B2B-74695,2026-05-18 03:29:30,2026-05-30 03:29:30,2026-05-31 03:29:30,1,105.22,3,Melbourne,672.08,0.0,
ORD-101362,B2B-35745,2025-09-28 17:13:56,2025-10-07 17:13:56,2025-10-07 17:13:56,0,52.99,7,Brisbane,188.89,0.0,
ORD-101363,B2B-54070,2026-05-18 08:10:15,2026-05-26 08:10:15,2026-05-22 08:10:15,-4,82.36,3,Brisbane,415.03,0.0,
ORD-101364,B2B-50778,2026-03-07 10:42:14,2026-03-19 10:42:14,2026-03-21 10:42:14,2,57.89,3,Brisbane,488.85,0.0,
ORD-101365,B2B-55930,2025-09-11 08:39:02,2025-09-22 08:39:02,2025-09-23 08:39:02,1,59.68,3,Adelaide,264.74,0.0,
ORD-101366,B2B-35219,2025-08-17 14:38:24,2025-08-28 14:38:24,2025-08-27 14:38:24,-1,72.09,3,Adelaide,290.88,0.0,
ORD-101367,B2B-55207,2026-01-18 07:01:02,2026-02-01 07:01:02,2026-02-01 07:01:02,0,53.3,3,Brisbane,245.68,0.0,
ORD-101368,B2B-92314,2026-01-28 09:50:50,2026-02-11 09:50:50,2026-02-09 09:50:50,-2,73.92,3,Adelaide,119.55,0.0,
ORD-101369,B2B-27599,2025-09-20 11:05:55,2025-10-03 11:05:55,2025-10-04 11:05:55,1,61.78,3,Brisbane,705.12,0.0,
ORD-101370,B2B-93157,2025-10-07 05:54:54,2025-10-14 05:54:54,2025-10-14 05:54:54,0,65.48,3,Perth,103.37,0.0,
ORD-101371,B2B-33392,2025-09-24 00:46:38,2025-10-06 00:46:38,2025-10-05 00:46:38,-1,56.55,7,Adelaide,172.39,0.0,
ORD-101372,B2B-52689,2026-06-08 20:40:20,2026-06-20 20:40:20,2026-06-25 20:40:20,5,92.25,3,Melbourne,643.13,1.0,Late Delivery
ORD-101373,B2B-46396,2025-11-24 09:34:45,2025-12-06 09:34:45,2025-12-05 09:34:45,-1,57.34,7,Adelaide,251.37,0.0,
ORD-101374,B2B-2979,2025-12-06 02:34:57,2025-12-13 02:34:57,2025-12-12 02:34:57,-1,64.81,3,Brisbane,367.89,0.0,
ORD-101375,B2B-90471,2026-05-23 02:07:19,2026-05-31 02:07:19,2026-06-05 02:07:19,5,84.81,3,Brisbane,681.93,1.0,Late Delivery
ORD-101376,B2B-1715,2025-10-04 21:38:28,2025-10-16 21:38:28,2025-10-16 21:38:28,0,45.91,7,Melbourne,321.45,0.0,
ORD-101377,B2B-475,2026-06-25 18:40:11,2026-07-08 18:40:11,2026-07-10 18:40:11,2,56.65,3,Melbourne,206.37,0.0,
ORD-101378,B2B-43127,2026-06-02 09:30:39,2026-06-15 09:30:39,2026-06-18 09:30:39,3,57.79,7,Melbourne,363.12,1.0,Late Delivery
ORD-101379,B2B-67196,2026-05-17 21:25:55,2026-05-29 21:25:55,2026-05-29 21:25:55,0,69.1,7,Brisbane,206.28,0.0,
ORD-101380,B2B-33671,2026-03-31 00:34:15,2026-04-09 00:34:15,2026-04-12 00:34:15,3,97.2,7,Brisbane,831.52,1.0,Late Delivery
ORD-101381,B2B-99085,2026-05-25 18:39:41,2026-06-03 18:39:41,2026-06-01 18:39:41,-2,102.24,7,Melbourne,721.6,0.0,
ORD-101382,B2B-475,2026-03-03 08:10:17,2026-03-16 08:10:17,2026-03-15 08:10:17,-1,75.86,3,Melbourne,206.37,0.0,
ORD-101383,B2B-57908,2025-09-29 17:02:37,2025-10-08 17:02:37,2025-10-06 17:02:37,-2,70.32,3,Brisbane,246.06,0.0,
ORD-101384,B2B-99784,2026-01-05 03:34:38,2026-01-13 03:34:38,2026-01-14 03:34:38,1,49.31,3,Adelaide,213.77,0.0,
ORD-101385,B2B-14370,2025-11-18 19:25:08,2025-12-01 19:25:08,2025-12-01 19:25:08,0,69.14,7,Brisbane,314.39,0.0,
ORD-101386,B2B-31506,2026-06-01 20:58:57,2026-06-08 20:58:57,2026-06-11 20:58:57,3,85.83,7,Brisbane,802.14,0.0,
ORD-101387,B2B-9928,2026-04-12 06:07:46,2026-04-26 06:07:46,2026-04-25 06:07:46,-1,52.6,3,Perth,85.7,0.0,
ORD-101388,B2B-96332,2025-12-13 07:32:10,2025-12-25 07:32:10,2025-12-27 07:32:10,2,51.42,3,Brisbane,296.44,0.0,
ORD-101389,B2B-77067,2026-07-10 18:50:54,2026-07-20 18:50:54,2026-07-20 18:50:54,0,72.58,7,Melbourne,322.91,0.0,
ORD-101390,B2B-14161,2026-05-22 07:55:23,2026-05-29 07:55:23,2026-05-29 07:55:23,0,61.07,3,Perth,220.42,0.0,
ORD-101391,B2B-47208,2025-12-22 08:54:33,2026-01-03 08:54:33,2026-01-04 08:54:33,1,73.01,3,Melbourne,563.28,0.0,
ORD-101392,B2B-2773,2025-08-26 09:38:02,2025-09-02 09:38:02,2025-09-02 09:38:02,0,64.38,3,Perth,223.95,0.0,
ORD-101393,B2B-41178,2026-05-14 01:05:39,2026-05-28 01:05:39,2026-05-27 01:05:39,-1,65.03,3,Perth,124.26,0.0,
ORD-101394,B2B-24922,2026-03-06 18:14:17,2026-03-19 18:14:17,2026-03-19 18:14:17,0,64.48,7,Melbourne,637.48,0.0,
ORD-101395,B2B-40702,2026-02-20 15:03:51,2026-02-27 15:03:51,2026-03-04 15:03:51,5,44.02,7,Perth,229.26,0.0,
ORD-101396,B2B-99156,2026-02-14 06:51:28,2026-02-22 06:51:28,2026-02-22 06:51:28,0,59.55,3,Melbourne,196.4,0.0,
ORD-101397,B2B-76315,2026-02-18 11:51:24,2026-02-28 11:51:24,2026-03-06 11:51:24,6,71.43,3,Melbourne,617.5,1.0,Late Delivery
ORD-101398,B2B-42595,2026-07-03 20:08:21,2026-07-16 20:08:21,2026-07-14 20:08:21,-2,52.31,3,Melbourne,363.92,0.0,
ORD-101399,B2B-582,2026-02-26 15:51:44,2026-03-07 15:51:44,2026-03-07 15:51:44,0,70.25,3,Perth,244.06,0.0,
ORD-101400,B2B-54346,2026-07-07 16:51:20,2026-07-17 16:51:20,2026-07-19 16:51:20,2,76.55,7,Melbourne,648.51,0.0,
ORD-101401,B2B-5107,2025-11-14 01:13:48,2025-11-28 01:13:48,2025-11-28 01:13:48,0,76.31,7,Brisbane,521.23,0.0,
ORD-101402,B2B-73101,2026-01-25 01:01:10,2026-02-08 01:01:10,2026-02-06 01:01:10,-2,55.51,3,Melbourne,574.65,0.0,
ORD-101403,B2B-24529,2026-05-21 13:31:29,2026-05-31 13:31:29,2026-05-31 13:31:29,0,77.04,3,Brisbane,628.53,0.0,
ORD-101404,B2B-47096,2026-01-28 04:24:02,2026-02-06 04:24:02,2026-02-06 04:24:02,0,56.6,3,Brisbane,91.69,0.0,
ORD-101405,B2B-41580,2026-02-12 17:19:28,2026-02-22 17:19:28,2026-02-22 17:19:28,0,78.66,7,Brisbane,585.24,0.0,
ORD-101406,B2B-73752,2025-12-01 04:16:27,2025-12-14 04:16:27,2025-12-17 04:16:27,3,74.06,7,Perth,578.14,0.0,
ORD-101407,B2B-76315,2025-08-11 05:15:00,2025-08-23 05:15:00,2025-08-23 05:15:00,0,61.14,3,Melbourne,617.5,0.0,
ORD-101408,B2B-36874,2026-07-27 15:49:27,2026-08-04 15:49:27,2026-08-05 15:49:27,1,79.32,3,Brisbane,580.4,0.0,
ORD-101409,B2B-35323,2026-07-22 00:21:17,2026-08-03 00:21:17,2026-08-03 00:21:17,0,60.65,3,Perth,248.47,0.0,
ORD-101410,B2B-57435,2026-06-17 12:39:25,2026-06-30 12:39:25,2026-07-01 12:39:25,1,59.52,3,Perth,293.3,1.0,Customer Service
ORD-101411,B2B-86819,2025-11-06 10:04:00,2025-11-16 10:04:00,2025-11-15 10:04:00,-1,80.0,3,Brisbane,531.68,0.0,
ORD-101412,B2B-29290,2026-04-13 15:50:05,2026-04-24 15:50:05,2026-04-29 15:50:05,5,86.55,7,Melbourne,739.67,1.0,Late Delivery
ORD-101413,B2B-15993,2025-09-16 00:19:53,2025-09-24 00:19:53,2025-09-24 00:19:53,0,61.82,3,Brisbane,270.48,0.0,
ORD-101414,B2B-77707,2026-03-07 21:50:29,2026-03-14 21:50:29,2026-03-12 21:50:29,-2,55.76,3,Melbourne,132.1,0.0,
ORD-101415,B2B-50991,2026-02-17 01:39:54,2026-03-02 01:39:54,2026-03-02 01:39:54,0,66.19,3,Adelaide,152.72,0.0,
ORD-101416,B2B-48337,2026-06-30 11:48:32,2026-07-13 11:48:32,2026-07-14 11:48:32,1,72.68,3,Perth,217.85,0.0,
ORD-101417,B2B-51284,2026-01-31 17:36:50,2026-02-14 17:36:50,2026-02-13 17:36:50,-1,61.23,3,Perth,206.47,0.0,
ORD-101418,B2B-71321,2025-08-09 14:21:07,2025-08-18 14:21:07,2025-08-20 14:21:07,2,75.72,7,Melbourne,460.1,0.0,
ORD-101419,B2B-77067,2025-09-22 13:36:09,2025-10-03 13:36:09,2025-10-06 13:36:09,3,71.96,7,Melbourne,322.91,0.0,
ORD-101420,B2B-83901,2026-02-27 09:48:47,2026-03-09 09:48:47,2026-03-11 09:48:47,2,63.34,3,Brisbane,378.74,1.0,Customer Service
ORD-101421,B2B-69678,2025-08-31 04:45:44,2025-09-12 04:45:44,2025-09-08 04:45:44,-4,56.39,3,Melbourne,207.28,0.0,
ORD-101422,B2B-39734,2025-07-31 21:33:29,2025-08-10 21:33:29,2025-08-09 21:33:29,-1,95.67,3,Melbourne,599.79,0.0,
ORD-101423,B2B-58025,2026-06-08 09:18:51,2026-06-19 09:18:51,2026-06-21 09:18:51,2,76.81,3,Melbourne,333.8,0.0,
ORD-101424,B2B-88968,2025-09-27 09:59:13,2025-10-08 09:59:13,2025-10-08 09:59:13,0,107.7,7,Brisbane,928.28,0.0,
ORD-101425,B2B-29165,2026-02-19 18:49:09,2026-02-27 18:49:09,2026-02-27 18:49:09,0,34.95,3,Melbourne,23.01,0.0,
ORD-101426,B2B-25226,2026-06-18 16:48:03,2026-06-27 16:48:03,2026-06-30 16:48:03,3,50.67,3,Melbourne,147.8,1.0,Late Delivery
ORD-101427,B2B-73790,2025-10-29 00:11:36,2025-11-12 00:11:36,2025-11-12 00:11:36,0,67.6,3,Melbourne,354.4,0.0,
ORD-101428,B2B-93117,2026-05-17 21:16:22,2026-05-25 21:16:22,2026-05-25 21:16:22,0,64.4,3,Brisbane,583.68,0.0,
ORD-101429,B2B-16615,2026-06-17 07:04:52,2026-06-27 07:04:52,2026-06-30 07:04:52,3,63.2,3,Brisbane,353.55,0.0,
ORD-101430,B2B-58252,2026-01-24 05:52:23,2026-02-03 05:52:23,2026-01-31 05:52:23,-3,72.85,3,Melbourne,190.25,0.0,
ORD-101431,B2B-11784,2025-10-27 08:08:00,2025-11-08 08:08:00,2025-11-11 08:08:00,3,97.58,7,Brisbane,537.63,0.0,
ORD-101432,B2B-88360,2026-03-10 17:36:13,2026-03-18 17:36:13,2026-03-16 17:36:13,-2,56.21,7,Brisbane,120.26,0.0,
ORD-101433,B2B-56377,2025-12-02 03:33:51,2025-12-11 03:33:51,2025-12-09 03:33:51,-2,78.07,3,Perth,536.78,0.0,
ORD-101434,B2B-31915,2026-04-14 05:34:52,2026-04-27 05:34:52,2026-04-26 05:34:52,-1,61.18,7,Perth,291.96,0.0,
ORD-101435,B2B-73752,2025-08-14 13:50:49,2025-08-26 13:50:49,2025-08-26 13:50:49,0,71.53,7,Perth,578.14,0.0,
ORD-101436,B2B-80146,2025-08-02 13:39:09,2025-08-11 13:39:09,2025-08-15 13:39:09,4,81.2,7,Melbourne,723.44,1.0,Late Delivery
ORD-101437,B2B-41910,2026-07-21 16:18:22,2026-07-29 16:18:22,2026-07-28 16:18:22,-1,51.99,3,Brisbane,191.25,0.0,
ORD-101438,B2B-89899,2025-12-21 13:34:31,2026-01-02 13:34:31,2026-01-03 13:34:31,1,70.46,3,Brisbane,618.63,0.0,
ORD-101439,B2B-53897,2026-04-19 19:59:29,2026-04-30 19:59:29,2026-05-01 19:59:29,1,67.46,3,Brisbane,321.22,0.0,
ORD-101440,B2B-29283,2025-09-03 08:40:50,2025-09-16 08:40:50,2025-09-16 08:40:50,0,59.26,3,Perth,334.32,0.0,
ORD-101441,B2B-84982,2026-02-11 10:23:12,2026-02-21 10:23:12,2026-02-21 10:23:12,0,58.19,3,Adelaide,168.92,0.0,
ORD-101442,B2B-58252,2026-01-11 00:00:47,2026-01-24 00:00:47,2026-01-24 00:00:47,0,53.47,3,Melbourne,190.25,0.0,
ORD-101443,B2B-80015,2026-03-27 17:12:59,2026-04-06 17:12:59,2026-04-11 17:12:59,5,52.89,3,Perth,168.28,1.0,Late Delivery
ORD-101444,B2B-5625,2025-10-31 12:03:46,2025-11-12 12:03:46,2025-11-11 12:03:46,-1,102.73,3,Brisbane,674.77,0.0,
ORD-101445,B2B-7824,2025-12-02 16:56:20,2025-12-14 16:56:20,2025-12-10 16:56:20,-4,82.85,3,Brisbane,603.55,0.0,
ORD-101446,B2B-89291,2026-03-12 15:04:43,2026-03-24 15:04:43,2026-03-26 15:04:43,2,71.76,3,Melbourne,355.57,0.0,
ORD-101447,B2B-54672,2025-08-21 04:06:30,2025-08-28 04:06:30,2025-08-29 04:06:30,1,80.73,3,Melbourne,550.57,0.0,
ORD-101448,B2B-89419,2026-04-25 23:27:30,2026-05-04 23:27:30,2026-05-05 23:27:30,1,72.17,7,Perth,495.82,0.0,
ORD-101449,B2B-41054,2026-02-08 16:18:20,2026-02-17 16:18:20,2026-02-16 16:18:20,-1,74.27,7,Perth,470.71,0.0,
ORD-101450,B2B-42595,2025-10-01 03:34:00,2025-10-09 03:34:00,2025-10-09 03:34:00,0,85.42,3,Melbourne,363.92,0.0,
ORD-101451,B2B-69254,2026-03-11 18:31:22,2026-03-20 18:31:22,2026-03-21 18:31:22,1,59.26,7,Brisbane,391.86,0.0,
ORD-101452,B2B-14626,2025-09-21 00:31:52,2025-10-03 00:31:52,2025-10-03 00:31:52,0,69.5,3,Melbourne,632.92,0.0,
ORD-101453,B2B-57770,2025-10-16 00:02:57,2025-10-30 00:02:57,2025-10-27 00:02:57,-3,58.88,3,Perth,398.92,0.0,
ORD-101454,B2B-10589,2026-06-18 19:26:37,2026-07-02 19:26:37,2026-07-02 19:26:37,0,60.76,7,Adelaide,206.53,0.0,
ORD-101455,B2B-46372,2026-03-21 13:37:40,2026-03-29 13:37:40,2026-03-29 13:37:40,0,99.59,3,Melbourne,848.56,0.0,
ORD-101456,B2B-25537,2026-06-06 15:13:42,2026-06-17 15:13:42,2026-06-19 15:13:42,2,95.82,7,Brisbane,634.04,1.0,Customer Service
ORD-101457,B2B-3615,2026-07-19 11:06:05,2026-07-26 11:06:05,2026-07-24 11:06:05,-2,74.87,3,Brisbane,392.89,0.0,
ORD-101458,B2B-79642,2026-05-05 10:55:41,2026-05-12 10:55:41,2026-05-08 10:55:41,-4,84.01,3,Melbourne,606.95,0.0,
ORD-101459,B2B-76315,2026-05-17 06:00:06,2026-05-31 06:00:06,2026-06-01 06:00:06,1,88.42,3,Melbourne,617.5,0.0,
ORD-101460,B2B-29323,2025-12-30 01:02:02,2026-01-06 01:02:02,2026-01-06 01:02:02,0,58.12,3,Melbourne,274.14,0.0,
ORD-101461,B2B-37533,2026-04-01 09:21:00,2026-04-09 09:21:00,2026-04-10 09:21:00,1,88.85,3,Melbourne,626.0,0.0,
ORD-101462,B2B-55682,2025-10-21 17:25:23,2025-11-01 17:25:23,2025-10-29 17:25:23,-3,86.59,3,Melbourne,551.53,0.0,
ORD-101463,B2B-11265,2026-04-02 05:00:18,2026-04-09 05:00:18,2026-04-09 05:00:18,0,64.19,3,Brisbane,241.54,0.0,
ORD-101464,B2B-34252,2026-05-19 21:10:21,2026-05-28 21:10:21,2026-05-28 21:10:21,0,83.82,3,Brisbane,310.33,0.0,
ORD-101465,B2B-72918,2025-10-28 02:20:49,2025-11-05 02:20:49,2025-11-05 02:20:49,0,47.48,3,Brisbane,181.99,0.0,
ORD-101466,B2B-52072,2025-10-25 06:48:10,2025-11-08 06:48:10,2025-11-07 06:48:10,-1,87.48,7,Brisbane,696.94,0.0,
