Order_ID,Customer_ID,Distance_to_Warehouse_km,Contract_Grace_Period_Days,Lead_Time_Allowed,Is_Weekend_Deadline,Shipping_Cost,Delay_Days,Days_Beyond_Grace,Is_Late_Complaint
ORD-101579,B2B-89419,495.82,7,14,0,65.28,0,0,0
ORD-101580,B2B-44861,329.47,3,14,0,60.22,0,0,0
ORD-101581,B2B-70994,301.53,7,13,0,63.4,3,0,0
ORD-101582,B2B-89062,129.41,7,10,1,60.98,0,0,0
ORD-101583,B2B-582,244.06,3,14,0,72.53,0,0,0
ORD-101584,B2B-72214,211.97,3,9,0,76.73,1,0,0
ORD-101585,B2B-7824,603.55,3,14,0,84.1,-1,0,0
ORD-101586,B2B-20315,92.54,3,14,0,53.9,-1,0,0
ORD-101587,B2B-93543,576.39,7,8,0,76.56,4,0,0
ORD-101588,B2B-824,210.68,7,10,0,68.61,6,0,0
ORD-101589,B2B-78279,40.95,3,12,0,56.68,0,0,0
ORD-101590,B2B-33671,831.52,7,10,1,92.79,2,0,0
ORD-101591,B2B-8916,335.64,3,13,1,75.05,-3,0,0
ORD-101592,B2B-70408,324.91,3,9,0,60.77,1,0,1
ORD-101593,B2B-760,248.77,3,12,0,70.79,-2,0,0
ORD-101594,B2B-46372,848.56,3,11,0,86.72,4,1,1
ORD-101595,B2B-17750,179.54,3,11,1,70.57,-6,0,0
ORD-101596,B2B-54346,648.51,7,10,1,89.26,0,0,0
ORD-101597,B2B-73790,354.4,3,12,0,89.81,3,0,0
ORD-101598,B2B-52943,856.21,7,7,0,83.97,6,0,0
ORD-101599,B2B-58522,613.4,3,7,0,74.51,0,0,0
ORD-101600,B2B-91091,651.18,3,7,0,87.04,2,0,1
ORD-101601,B2B-19214,863.96,7,9,1,89.44,-3,0,0
ORD-101602,B2B-39734,599.79,3,9,0,88.7,0,0,0
ORD-101603,B2B-68919,182.23,7,8,1,41.39,-2,0,0
ORD-101604,B2B-3524,100.69,3,12,0,53.49,2,0,0
ORD-101605,B2B-18051,606.19,3,9,1,61.09,2,0,0
ORD-101606,B2B-75641,39.25,3,14,1,38.76,0,0,0
ORD-101607,B2B-33680,278.55,3,12,0,54.54,5,2,1
ORD-101608,B2B-54945,251.33,7,14,0,59.51,2,0,0
ORD-101609,B2B-760,248.77,3,9,0,61.42,-1,0,0
ORD-101610,B2B-582,244.06,3,14,0,73.87,1,0,0
ORD-101611,B2B-31915,291.96,7,12,0,64.43,-2,0,0
ORD-101612,B2B-99501,643.12,3,7,0,71.39,3,0,0
ORD-101613,B2B-57908,246.06,3,10,0,43.39,0,0,0
ORD-101614,B2B-24529,628.53,3,8,0,76.66,-3,0,0
ORD-101615,B2B-85301,149.09,7,9,0,67.68,-3,0,0
ORD-101616,B2B-91425,396.55,3,10,1,58.86,0,0,0
ORD-101617,B2B-96173,452.85,3,7,0,82.38,0,0,0
ORD-101618,B2B-6304,299.5,3,11,0,80.8,-2,0,0
ORD-101619,B2B-56126,432.51,3,7,1,53.01,5,2,1
ORD-101620,B2B-58025,333.8,3,9,0,53.64,0,0,0
ORD-101621,B2B-6903,112.24,3,11,0,52.51,-2,0,0
ORD-101622,B2B-56564,188.33,7,9,0,73.12,0,0,0
ORD-101623,B2B-18051,606.19,3,10,1,62.6,-3,0,0
ORD-101624,B2B-17750,179.54,3,8,0,52.21,2,0,0
ORD-101625,B2B-49044,662.08,7,11,0,82.82,-1,0,0
ORD-101626,B2B-58252,190.25,3,14,0,53.53,2,0,0
ORD-101627,B2B-58025,333.8,3,13,0,77.17,1,0,0
ORD-101628,B2B-69254,391.86,7,9,1,62.69,4,0,0
ORD-101629,B2B-65084,218.58,7,14,0,76.14,0,0,0
ORD-101630,B2B-39279,220.21,7,9,0,63.93,-1,0,0
ORD-101631,B2B-84098,156.59,7,10,1,46.5,-2,0,0
ORD-101632,B2B-12689,125.28,7,7,0,48.04,0,0,0
ORD-101633,B2B-17175,699.29,3,7,0,80.26,1,0,0
ORD-101634,B2B-49044,662.08,7,11,0,81.71,-2,0,0
ORD-101635,B2B-14626,632.92,3,11,1,75.64,0,0,0
ORD-101636,B2B-77661,852.66,3,7,1,88.91,0,0,0
ORD-101637,B2B-72630,54.03,3,10,1,63.82,1,0,0
ORD-101638,B2B-40535,625.16,3,10,1,88.12,3,0,0
ORD-101639,B2B-42641,304.19,3,13,0,79.81,1,0,0
ORD-101640,B2B-7824,603.55,3,10,0,96.25,3,0,0
ORD-101641,B2B-73790,354.4,3,8,1,66.48,0,0,0
ORD-101642,B2B-86465,662.66,7,12,1,89.84,0,0,0
ORD-101643,B2B-99784,213.77,3,11,0,72.92,1,0,0
ORD-101644,B2B-21541,112.75,3,9,0,50.48,-3,0,0
ORD-101645,B2B-75594,237.46,3,8,1,57.08,2,0,0
ORD-101646,B2B-11265,241.54,3,12,1,65.95,-1,0,0
ORD-101647,B2B-64224,300.91,3,12,0,72.71,0,0,0
ORD-101648,B2B-34548,666.29,7,7,1,87.37,0,0,0
ORD-101649,B2B-15993,270.48,3,10,0,53.09,2,0,0
ORD-101650,B2B-89458,169.02,7,12,1,45.37,-2,0,0
ORD-101651,B2B-16615,353.55,3,8,0,58.98,0,0,0
ORD-101652,B2B-71281,295.12,3,14,0,66.36,0,0,0
ORD-101653,B2B-1575,313.76,3,10,0,76.79,0,0,0
ORD-101654,B2B-5218,370.92,3,12,1,60.58,-3,0,0
ORD-101655,B2B-29323,274.14,3,13,1,54.12,2,0,0
ORD-101656,B2B-52689,643.13,3,8,1,70.15,-1,0,0
ORD-101657,B2B-70465,465.9,3,11,0,70.25,4,1,1
ORD-101658,B2B-69860,629.23,3,11,0,95.65,-3,0,0
ORD-101659,B2B-46396,251.37,7,11,0,71.35,-1,0,0
ORD-101660,B2B-89291,355.57,3,8,1,68.27,-1,0,0
ORD-101661,B2B-21323,105.37,3,14,0,50.79,0,0,0
ORD-101662,B2B-3029,244.75,3,13,0,44.77,0,0,0
ORD-101663,B2B-25226,147.8,3,9,1,55.86,-1,0,0
ORD-101664,B2B-8916,335.64,3,14,1,73.55,0,0,0
ORD-101665,B2B-58025,333.8,3,7,0,61.76,-2,0,0
ORD-101666,B2B-475,206.37,3,7,0,56.22,2,0,0
ORD-101667,B2B-5107,521.23,7,10,0,63.23,-4,0,0
ORD-101668,B2B-26239,453.36,3,11,0,67.16,2,0,0
ORD-101669,B2B-16185,106.42,3,8,0,51.67,-1,0,0
ORD-101670,B2B-52072,696.94,7,8,0,79.66,0,0,0
ORD-101671,B2B-24203,156.46,3,12,0,61.85,3,0,0
ORD-101672,B2B-99105,503.69,3,13,1,69.02,3,0,0
ORD-101673,B2B-62940,79.42,3,10,0,63.52,0,0,0
ORD-101674,B2B-31915,291.96,7,7,0,61.92,2,0,0
ORD-101675,B2B-10100,132.58,3,10,0,43.36,-1,0,0
ORD-101676,B2B-87026,149.38,3,12,0,59.27,-2,0,0
ORD-101677,B2B-53047,465.29,3,11,0,81.24,0,0,0
ORD-101678,B2B-6754,533.44,3,12,1,71.94,0,0,0
ORD-101679,B2B-4727,619.93,7,8,0,94.69,-1,0,0
ORD-101680,B2B-41329,225.17,7,10,0,58.06,-2,0,0
ORD-101681,B2B-99156,196.4,3,11,0,63.57,-1,0,0
ORD-101682,B2B-37132,667.08,7,9,1,79.55,0,0,0
ORD-101683,B2B-5107,521.23,7,9,0,87.17,-1,0,0
ORD-101684,B2B-11521,26.15,3,14,0,55.58,2,0,0
ORD-101685,B2B-41777,60.38,7,11,0,51.88,0,0,0
ORD-101686,B2B-64224,300.91,3,11,0,60.05,1,0,1
ORD-101687,B2B-31506,802.14,7,9,0,98.18,8,1,1
ORD-101688,B2B-89291,355.57,3,11,0,66.53,3,0,0
ORD-101689,B2B-84982,168.92,3,11,0,43.07,2,0,0
ORD-101690,B2B-83884,339.04,7,12,1,64.45,2,0,0
ORD-101691,B2B-14570,633.84,3,8,0,80.74,0,0,0
ORD-101692,B2B-760,248.77,3,7,0,65.89,-1,0,0
ORD-101693,B2B-53943,648.98,3,14,0,94.86,-1,0,0
ORD-101694,B2B-39487,103.63,3,9,0,61.11,-2,0,0
ORD-101695,B2B-88968,928.28,7,14,0,90.38,1,0,1
ORD-101696,B2B-25749,212.64,7,8,1,78.77,1,0,0
ORD-101697,B2B-67047,131.63,3,8,0,55.88,4,1,1
ORD-101698,B2B-48997,508.18,3,13,0,76.37,0,0,0
ORD-101699,B2B-58252,190.25,3,9,0,71.64,3,0,0
ORD-101700,B2B-54672,550.57,3,14,0,65.53,2,0,0
ORD-101701,B2B-99547,179.33,3,12,0,66.18,0,0,0
ORD-101702,B2B-41329,225.17,7,9,0,49.65,-1,0,0
ORD-101703,B2B-20890,275.5,7,7,0,64.93,-3,0,0
ORD-101704,B2B-90351,64.85,7,8,1,45.57,0,0,0
ORD-101705,B2B-39539,614.75,3,12,1,68.56,-1,0,0
ORD-101706,B2B-13005,364.43,3,14,0,75.74,4,1,1
ORD-101707,B2B-69665,585.98,3,9,0,74.42,4,1,0
ORD-101708,B2B-72918,181.99,3,14,1,65.71,0,0,0
ORD-101709,B2B-56377,536.78,3,8,0,90.57,-1,0,0
ORD-101710,B2B-54672,550.57,3,14,0,79.16,1,0,1
ORD-101711,B2B-37132,667.08,7,8,0,63.08,2,0,0
ORD-101712,B2B-52689,643.13,3,9,1,72.2,1,0,0
ORD-101713,B2B-29323,274.14,3,10,0,49.64,0,0,0
ORD-101714,B2B-21663,430.53,7,11,1,73.44,-1,0,0
ORD-101715,B2B-91425,396.55,3,11,0,76.46,2,0,0
ORD-101716,B2B-33680,278.55,3,12,0,56.12,1,0,0
ORD-101717,B2B-62940,79.42,3,14,0,50.39,0,0,0
ORD-101718,B2B-93833,418.51,3,13,0,77.52,-2,0,0
ORD-101719,B2B-28602,223.1,3,9,0,58.57,2,0,0
ORD-101720,B2B-13933,265.59,3,7,0,65.37,0,0,0
ORD-101721,B2B-41580,585.24,7,11,0,93.51,-2,0,0
ORD-101722,B2B-80380,545.83,3,7,1,90.22,-2,0,0
ORD-101723,B2B-97276,198.51,3,9,0,52.89,0,0,0
ORD-101724,B2B-99784,213.77,3,10,0,77.69,0,0,0
ORD-101725,B2B-12409,200.39,7,7,0,59.27,0,0,0
ORD-101726,B2B-39279,220.21,7,14,0,43.61,2,0,1
ORD-101727,B2B-69254,391.86,7,11,1,69.18,0,0,0
ORD-101728,B2B-35806,167.05,3,10,0,58.46,1,0,0
ORD-101729,B2B-13363,167.98,3,10,0,63.0,1,0,0
ORD-101730,B2B-52585,496.03,7,11,0,75.48,0,0,0
ORD-101731,B2B-69672,117.85,7,11,1,64.1,-1,0,0
ORD-101732,B2B-41580,585.24,7,12,1,74.34,0,0,0
ORD-101733,B2B-45330,371.39,3,14,0,41.82,1,0,0
ORD-101734,B2B-15987,646.88,3,9,0,98.01,-3,0,0
ORD-101735,B2B-93209,214.25,3,9,1,66.53,1,0,0
ORD-101736,B2B-88226,836.71,3,13,0,91.69,-2,0,0
ORD-101737,B2B-50778,488.85,3,14,0,60.41,0,0,0
ORD-101738,B2B-4919,100.95,3,11,0,56.26,0,0,0
ORD-101739,B2B-88226,836.71,3,11,1,102.96,0,0,0
ORD-101740,B2B-54945,251.33,7,12,1,67.37,3,0,1
ORD-101741,B2B-77067,322.91,7,8,0,80.86,0,0,0
ORD-101742,B2B-72466,270.49,3,14,0,52.63,-6,0,0
ORD-101743,B2B-8916,335.64,3,8,0,79.67,0,0,0
ORD-101744,B2B-16966,232.76,3,14,1,61.29,1,0,0
ORD-101745,B2B-80015,168.28,3,14,0,53.72,4,1,1
ORD-101746,B2B-60586,738.48,3,14,0,89.13,-3,0,0
ORD-101747,B2B-23833,421.56,3,9,1,53.15,1,0,0
ORD-101748,B2B-39956,298.72,3,9,0,60.85,1,0,0
ORD-101749,B2B-78955,132.63,3,14,0,41.2,0,0,0
ORD-101750,B2B-47887,421.59,3,10,0,86.53,0,0,0
ORD-101751,B2B-29165,23.01,3,7,0,53.84,-1,0,0
ORD-101752,B2B-44951,832.42,3,11,0,79.2,-5,0,0
ORD-101753,B2B-64472,409.98,3,8,0,83.78,-4,0,0
ORD-101754,B2B-55267,417.67,3,9,0,56.36,1,0,0
ORD-101755,B2B-72466,270.49,3,9,0,64.11,-2,0,0
ORD-101756,B2B-53868,40.78,3,13,0,58.56,0,0,0
ORD-101757,B2B-58025,333.8,3,12,0,68.57,-1,0,0
ORD-101758,B2B-65412,368.85,3,11,0,75.31,2,0,0
ORD-101759,B2B-469,568.96,7,10,1,100.41,-2,0,0
ORD-101760,B2B-15887,234.39,7,14,1,67.73,0,0,0
ORD-101761,B2B-15987,646.88,3,13,0,106.0,3,0,1
ORD-101762,B2B-20143,477.8,3,11,0,57.67,0,0,0
ORD-101763,B2B-3615,392.89,3,9,0,69.25,1,0,0
ORD-101764,B2B-49876,216.16,3,9,0,59.39,-2,0,0
ORD-101765,B2B-58522,613.4,3,13,0,95.22,1,0,0
ORD-101766,B2B-23088,52.74,3,7,1,41.29,0,0,0
ORD-101767,B2B-55930,264.74,3,10,0,55.61,0,0,0
ORD-101768,B2B-65273,526.64,3,9,0,72.94,0,0,0
ORD-101769,B2B-47096,91.69,3,11,0,54.17,0,0,0
ORD-101770,B2B-29283,334.32,3,10,1,60.8,-3,0,0
ORD-101771,B2B-41869,608.63,7,11,1,98.42,-2,0,0
ORD-101772,B2B-93543,576.39,7,10,1,96.92,2,0,0
ORD-101773,B2B-51328,571.61,3,14,1,75.14,1,0,0
ORD-101774,B2B-65412,368.85,3,13,0,61.59,1,0,0
ORD-101775,B2B-70408,324.91,3,11,0,81.61,-2,0,0
ORD-101776,B2B-86006,700.53,3,14,0,84.18,1,0,0
ORD-101777,B2B-20315,92.54,3,14,0,48.32,1,0,0
ORD-101778,B2B-39487,103.63,3,11,1,39.29,0,0,0
ORD-101779,B2B-19402,198.91,7,13,0,50.7,-1,0,0
ORD-101780,B2B-699,312.08,3,10,1,64.67,0,0,0
ORD-101781,B2B-83884,339.04,7,12,1,60.3,0,0,0
ORD-101782,B2B-52522,313.94,3,13,1,41.08,0,0,0
ORD-101783,B2B-30230,742.12,3,14,0,90.2,1,0,0
ORD-101784,B2B-58412,543.27,7,11,1,68.19,0,0,0
ORD-101785,B2B-57770,398.92,3,8,0,65.05,1,0,0
ORD-101786,B2B-74684,548.73,3,7,0,76.93,2,0,0
ORD-101787,B2B-19402,198.91,7,7,1,62.05,-2,0,0
ORD-101788,B2B-56564,188.33,7,9,1,52.47,-3,0,0
ORD-101789,B2B-37132,667.08,7,14,0,85.15,2,0,0
ORD-101790,B2B-14570,633.84,3,7,0,70.9,2,0,1
ORD-101791,B2B-72630,54.03,3,13,0,64.34,-2,0,0
ORD-101792,B2B-46372,848.56,3,11,0,90.96,4,1,1
ORD-101793,B2B-97922,843.37,7,10,0,89.61,-2,0,0
ORD-101794,B2B-27189,532.44,3,13,1,76.95,0,0,0
ORD-101795,B2B-15563,559.64,7,9,0,88.68,2,0,0
ORD-101796,B2B-74684,548.73,3,7,0,80.28,4,1,1
ORD-101797,B2B-58497,185.01,3,8,1,55.23,-1,0,0
ORD-101798,B2B-5107,521.23,7,11,0,75.25,3,0,0
ORD-101799,B2B-15887,234.39,7,10,0,67.64,2,0,0
ORD-101800,B2B-41329,225.17,7,14,0,36.33,0,0,0
ORD-101801,B2B-12858,294.08,7,13,0,49.1,-2,0,0
ORD-101802,B2B-6337,362.09,7,14,0,85.94,-2,0,0
ORD-101803,B2B-95375,62.32,3,8,0,55.07,0,0,0
ORD-101804,B2B-88385,238.32,3,10,0,67.01,1,0,0
ORD-101805,B2B-71923,815.91,3,10,0,98.19,1,0,1
ORD-101806,B2B-2402,399.68,3,10,0,59.7,7,4,1
ORD-101807,B2B-35688,329.31,7,10,0,75.66,0,0,0
ORD-101808,B2B-56564,188.33,7,10,0,44.49,-3,0,0
ORD-101809,B2B-33680,278.55,3,13,0,59.7,1,0,0
ORD-101810,B2B-6492,348.96,3,12,0,72.63,-1,0,0
ORD-101811,B2B-11435,298.71,7,7,1,63.18,0,0,0
ORD-101812,B2B-4182,385.92,3,9,1,72.95,0,0,0
ORD-101813,B2B-65084,218.58,7,7,1,60.08,2,0,1
ORD-101814,B2B-36874,580.4,3,7,0,80.6,6,3,1
ORD-101815,B2B-73790,354.4,3,10,0,67.6,0,0,0
ORD-101816,B2B-58097,527.36,3,11,1,93.04,1,0,0
ORD-101817,B2B-80489,668.13,3,7,0,61.87,1,0,0
ORD-101818,B2B-20256,276.38,3,13,0,57.53,4,1,1
ORD-101819,B2B-33392,172.39,7,12,0,46.73,0,0,0
ORD-101820,B2B-75594,237.46,3,12,0,70.09,-2,0,0
ORD-101821,B2B-28688,477.49,3,10,0,62.72,-3,0,0
ORD-101822,B2B-86465,662.66,7,7,0,84.7,3,0,0
ORD-101823,B2B-57770,398.92,3,14,1,71.72,5,2,1
ORD-101824,B2B-82861,269.58,7,7,0,74.9,0,0,0
ORD-101825,B2B-89892,259.72,3,9,1,67.3,2,0,1
ORD-101826,B2B-71568,305.9,3,11,0,57.21,-2,0,0
ORD-101827,B2B-39082,287.99,3,9,0,62.39,-3,0,0
ORD-101828,B2B-9376,81.95,3,7,0,54.45,0,0,0
ORD-101829,B2B-17449,275.78,7,9,1,64.59,1,0,0
ORD-101830,B2B-29283,334.32,3,13,1,74.96,0,0,0
ORD-101831,B2B-68218,117.02,3,11,1,33.4,2,0,0
ORD-101832,B2B-15563,559.64,7,7,0,77.62,-4,0,0
ORD-101833,B2B-80380,545.83,3,13,0,93.47,-3,0,0
ORD-101834,B2B-6492,348.96,3,9,0,67.44,-2,0,0
ORD-101835,B2B-1715,321.45,7,11,0,65.57,2,0,0
ORD-101836,B2B-4727,619.93,7,14,1,87.24,0,0,0
ORD-101837,B2B-48439,187.34,3,12,0,59.67,0,0,0
ORD-101838,B2B-48439,187.34,3,10,0,44.12,0,0,0
ORD-101839,B2B-28109,53.68,7,8,1,52.6,5,0,1
ORD-101840,B2B-41024,433.53,3,10,0,69.61,2,0,0
ORD-101841,B2B-9272,404.59,3,11,0,61.18,4,1,1
ORD-101842,B2B-48439,187.34,3,10,0,69.85,-2,0,0
ORD-101843,B2B-54897,287.59,3,8,0,64.6,0,0,0
ORD-101844,B2B-38826,536.49,7,10,1,53.48,-2,0,0
ORD-101845,B2B-84961,445.61,7,8,1,77.91,3,0,0
ORD-101846,B2B-63735,225.01,3,12,1,63.57,1,0,0
ORD-101847,B2B-73101,574.65,3,13,1,85.34,-2,0,0
ORD-101848,B2B-83563,472.14,3,8,1,74.12,5,2,1
ORD-101849,B2B-46372,848.56,3,11,0,97.12,2,0,0
ORD-101850,B2B-52522,313.94,3,7,1,76.22,3,0,0
ORD-101851,B2B-16719,326.27,7,7,1,77.54,3,0,0
ORD-101852,B2B-72765,873.91,3,14,0,112.21,-1,0,0
ORD-101853,B2B-20421,718.6,3,14,0,99.91,0,0,0
ORD-101854,B2B-9933,318.11,7,14,0,47.81,0,0,0
ORD-101855,B2B-65614,319.56,3,7,1,56.01,0,0,0
ORD-101856,B2B-42595,363.92,3,10,0,60.4,0,0,0
ORD-101857,B2B-76363,555.75,7,8,1,83.93,4,0,1
ORD-101858,B2B-21647,378.29,3,9,0,72.64,0,0,0
ORD-101859,B2B-58412,543.27,7,11,0,70.62,2,0,0
ORD-101860,B2B-26477,267.63,3,9,0,57.53,-2,0,0
ORD-101861,B2B-46127,494.33,3,14,0,90.31,0,0,0
ORD-101862,B2B-3443,221.32,3,13,1,59.19,0,0,0
ORD-101863,B2B-58097,527.36,3,7,0,61.46,1,0,0
ORD-101864,B2B-14161,220.42,3,7,1,61.85,2,0,0
ORD-101865,B2B-79534,248.84,3,13,0,62.33,-1,0,0
ORD-101866,B2B-73101,574.65,3,13,0,91.44,-2,0,0
ORD-101867,B2B-76983,167.27,7,7,0,50.83,2,0,0
ORD-101868,B2B-10603,792.16,3,8,0,99.51,0,0,0
ORD-101869,B2B-97179,566.59,3,11,0,56.6,-3,0,0
ORD-101870,B2B-33392,172.39,7,11,1,57.22,0,0,0
ORD-101871,B2B-89921,329.39,7,14,0,65.59,0,0,0
ORD-101872,B2B-74692,309.02,3,12,0,78.44,-3,0,0
ORD-101873,B2B-47320,752.74,3,14,1,83.28,0,0,0
ORD-101874,B2B-39539,614.75,3,7,1,74.7,1,0,0
ORD-101875,B2B-6337,362.09,7,14,0,63.93,-1,0,0
ORD-101876,B2B-28120,444.72,3,12,0,81.86,-1,0,0
ORD-101877,B2B-95375,62.32,3,11,0,53.89,-2,0,0
ORD-101878,B2B-23088,52.74,3,11,1,54.61,-1,0,0
ORD-101879,B2B-1575,313.76,3,12,1,74.38,-3,0,0
ORD-101880,B2B-9933,318.11,7,11,1,76.8,-1,0,0
ORD-101881,B2B-37007,369.48,3,9,1,55.29,1,0,0
ORD-101882,B2B-21097,138.29,3,14,0,46.35,0,0,0
ORD-101883,B2B-91425,396.55,3,11,1,71.05,3,0,0
ORD-101884,B2B-71923,815.91,3,14,0,85.73,1,0,0
ORD-101885,B2B-29564,179.99,3,12,1,70.25,1,0,0
ORD-101886,B2B-91754,26.35,7,13,0,44.86,1,0,0
ORD-101887,B2B-41869,608.63,7,7,0,70.56,-3,0,0
ORD-101888,B2B-70992,154.1,7,12,0,55.38,0,0,0
ORD-101889,B2B-15987,646.88,3,8,0,75.17,0,0,0
ORD-101890,B2B-35806,167.05,3,13,1,58.21,0,0,0
ORD-101891,B2B-16020,32.56,3,9,1,53.98,-1,0,0
ORD-101892,B2B-4919,100.95,3,13,0,50.1,1,0,0
ORD-101893,B2B-76411,806.71,3,12,0,98.38,2,0,0
ORD-101894,B2B-68926,258.66,3,13,0,48.96,0,0,0
ORD-101895,B2B-13496,404.5,3,13,1,78.99,3,0,0
ORD-101896,B2B-86819,531.68,3,13,0,78.62,-2,0,0
ORD-101897,B2B-2144,421.59,7,8,1,77.8,-4,0,0
ORD-101898,B2B-93117,583.68,3,12,1,72.43,0,0,0
ORD-101899,B2B-30729,556.38,3,14,0,65.68,0,0,0
ORD-101900,B2B-29283,334.32,3,13,0,74.76,0,0,0
ORD-101901,B2B-87026,149.38,3,7,1,57.51,-1,0,0
ORD-101902,B2B-24971,288.01,3,13,0,67.53,-4,0,0
ORD-101903,B2B-582,244.06,3,11,0,40.22,1,0,0
ORD-101904,B2B-1575,313.76,3,12,0,69.03,-1,0,0
ORD-101905,B2B-89291,355.57,3,8,1,64.63,-2,0,0
ORD-101906,B2B-72630,54.03,3,12,1,55.01,0,0,0
ORD-101907,B2B-11265,241.54,3,14,0,68.68,3,0,0
ORD-101908,B2B-6337,362.09,7,14,0,69.39,0,0,0
ORD-101909,B2B-75641,39.25,3,14,1,52.15,3,0,0
ORD-101910,B2B-5941,491.49,3,13,1,77.53,3,0,0
ORD-101911,B2B-16876,560.95,3,10,1,68.77,0,0,0
ORD-101912,B2B-24126,180.35,3,8,1,56.8,0,0,0
ORD-101913,B2B-47208,563.28,3,12,0,92.52,-2,0,0
ORD-101914,B2B-5218,370.92,3,13,1,62.69,2,0,1
ORD-101915,B2B-1245,612.32,3,13,0,75.6,2,0,0
ORD-101916,B2B-35806,167.05,3,10,0,62.74,-3,0,0
ORD-101917,B2B-760,248.77,3,11,0,55.95,1,0,0
ORD-101918,B2B-29564,179.99,3,11,0,62.1,-3,0,0
ORD-101919,B2B-37533,626.0,3,13,0,86.99,-1,0,0
ORD-101920,B2B-53943,648.98,3,7,0,83.76,1,0,1
ORD-101921,B2B-88360,120.26,7,11,0,69.99,0,0,0
ORD-101922,B2B-19407,308.14,3,12,0,43.55,3,0,0
ORD-101923,B2B-75357,507.79,3,11,0,90.98,-3,0,0
ORD-101924,B2B-58252,190.25,3,10,0,50.65,1,0,0
ORD-101925,B2B-2258,331.68,3,12,0,81.29,-2,0,0
ORD-101926,B2B-1245,612.32,3,9,0,87.92,2,0,0
ORD-101927,B2B-41054,470.71,7,9,0,87.34,-3,0,0
ORD-101928,B2B-79534,248.84,3,12,0,71.37,1,0,0
ORD-101929,B2B-82260,634.11,7,7,0,75.55,6,0,0
ORD-101930,B2B-26819,325.12,7,11,0,75.91,5,0,0
ORD-101931,B2B-40085,297.66,3,10,0,44.73,2,0,1
ORD-101932,B2B-68919,182.23,7,11,0,63.59,2,0,0
ORD-101933,B2B-21097,138.29,3,7,0,64.77,-5,0,0
ORD-101934,B2B-15563,559.64,7,9,1,73.35,1,0,0
ORD-101935,B2B-93117,583.68,3,12,0,73.85,6,3,0
ORD-101936,B2B-20130,297.52,7,11,0,62.64,0,0,0
ORD-101937,B2B-35757,153.49,3,7,0,65.25,-3,0,0
ORD-101938,B2B-73752,578.14,7,9,0,80.9,0,0,0
ORD-101939,B2B-75357,507.79,3,10,1,75.73,4,1,1
ORD-101940,B2B-54945,251.33,7,13,1,54.39,-1,0,0
ORD-101941,B2B-67047,131.63,3,7,0,52.41,0,0,0
ORD-101942,B2B-47208,563.28,3,14,0,84.68,5,2,1
ORD-101943,B2B-77702,154.37,7,8,0,40.55,-3,0,0
ORD-101944,B2B-99480,448.58,3,10,0,93.5,0,0,0
ORD-101945,B2B-68467,288.51,3,12,0,64.19,0,0,0
ORD-101946,B2B-9589,646.64,3,8,1,78.98,-1,0,0
ORD-101947,B2B-93833,418.51,3,12,0,69.25,1,0,1
ORD-101948,B2B-41777,60.38,7,12,0,36.17,1,0,0
ORD-101949,B2B-34949,297.34,3,11,1,72.56,1,0,0
ORD-101950,B2B-69665,585.98,3,14,1,75.09,1,0,0
ORD-101951,B2B-9928,85.7,3,10,0,59.04,0,0,0
ORD-101952,B2B-80489,668.13,3,9,0,86.43,-5,0,0
ORD-101953,B2B-86845,198.3,3,8,0,67.33,1,0,1
ORD-101954,B2B-824,210.68,7,7,0,49.52,-1,0,0
ORD-101955,B2B-71568,305.9,3,11,0,57.54,3,0,0
ORD-101956,B2B-35745,188.89,7,11,0,49.14,0,0,0
ORD-101957,B2B-99045,685.6,3,10,0,70.89,2,0,0
ORD-101958,B2B-41580,585.24,7,10,0,71.45,0,0,0
ORD-101959,B2B-72765,873.91,3,14,0,94.08,4,1,1
ORD-101960,B2B-6754,533.44,3,7,1,57.76,3,0,1
ORD-101961,B2B-1563,182.02,3,13,0,49.45,2,0,0
ORD-101962,B2B-23833,421.56,3,14,0,66.62,-1,0,0
ORD-101963,B2B-44951,832.42,3,12,0,82.31,3,0,0
ORD-101964,B2B-74836,437.22,3,8,1,89.26,6,3,1
ORD-101965,B2B-97825,371.6,3,14,0,48.33,0,0,0
ORD-101966,B2B-54945,251.33,7,10,0,58.3,5,0,0
ORD-101967,B2B-39279,220.21,7,14,1,59.97,1,0,0
ORD-101968,B2B-73752,578.14,7,14,0,86.5,4,0,1
ORD-101969,B2B-62843,82.28,7,7,0,45.68,1,0,0
ORD-101970,B2B-41777,60.38,7,12,0,45.68,1,0,0
ORD-101971,B2B-86006,700.53,3,9,1,96.57,-2,0,0
ORD-101972,B2B-75752,434.83,3,9,0,88.74,-3,0,0
ORD-101973,B2B-5941,491.49,3,8,1,80.21,0,0,0
ORD-101974,B2B-72765,873.91,3,12,0,82.83,-4,0,0
ORD-101975,B2B-85301,149.09,7,11,0,34.71,2,0,0
ORD-101976,B2B-33181,257.39,3,8,0,62.78,-2,0,0
ORD-101977,B2B-38826,536.49,7,10,0,76.32,0,0,0
ORD-101978,B2B-15987,646.88,3,13,0,93.13,5,2,1
ORD-101979,B2B-10240,327.65,7,8,0,73.65,0,0,0
ORD-101980,B2B-45330,371.39,3,12,0,67.42,1,0,0
ORD-101981,B2B-83884,339.04,7,8,0,69.73,0,0,0
ORD-101982,B2B-44951,832.42,3,11,0,82.29,-2,0,0
ORD-101983,B2B-69737,298.94,7,14,0,58.52,-1,0,0
